#物品编号,类型,图标编号,名字,颜色,负重,装备类别,限制类型(装备限制条件:0:角色等级 4:元神等级;礼包限制条件：0:无限制 1:有无帮会 11-17:货币限制),等级限制,出售价格,转生等级限制,品质,职业,性别,装备组,装备对比,帮会捐献值,摧毁提示,装备内功,装备背景,回收金币,回收经验,回收组ID,是否可使用,能否销毁,能否存入仓库,能否推送,背包是否显示使用标志,限定次数用完之后是否显示推送,功能配置,功能参数,批量使用,使用后给的物品flag,使用后给的物品的值,物品描述,获取途径,光柱特效,装备子类型,防掉落概率(万分比),最大星级,属性值,基础属性百分百,最终属性百分比,随机最大攻击,随机最大防御,拾取类型,特效ID,等阶
#mTypeID,SubType,mIconID,mName,mColor,mWeight,mEquipType,mNeedType,mNeedParam,mPrice,mNeedZsLevel,mEquipLevel,mJob,mGender,mEquipGroup,mEquipComp,mEquipContribute,mShowDest,mAddPower,mItemBg,recycle_money,mRecycleExp,mRecycleId,mCanUse,mCanDestroy,mCanDepot,mCanPush,mBagShow,mTimesLimit,func_id,func_params,mCanMultiUse,mGiveFlag,mGiveValue,mDesp,mSource,mGZEffectID,mSubEquipType,mDropProtect,mMaxLevel,attr,baseattrprop,lastattrprop,randMDC,randMAC,mPickUpType,mEffectID,mRank
#int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,int,int,int,string,string,int,int,int,int,string,string,string,int,int,int,int,int
#新装备,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24140039,4,41001800,战斗宗师,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40039,0,0,0,增加神圣伤害：3000<br>对怪增伤：2%<br>可在<a color='30ff01'>【装扮】</a>界面穿戴，提高人物属性,参与扶助基金获得,0,0,0,0,0,0,0,0,0,0,0,0
24140040,4,41001900,战斗英雄,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40040,0,0,0,增加神圣伤害：5000<br>对怪增伤：3%<br>可在<a color='30ff01'>【装扮】</a>界面穿戴，提高人物属性,参与扶助基金获得,0,0,0,0,0,0,0,0,0,0,0,0
24140041,4,41002000,战斗天才,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40041,0,0,0,增加角色攻击：5000<br>增加角色防御：5000<br>可在<a color='30ff04'>【装扮】</a>界面穿戴，提高人物属性,参与扶助基金获得,0,0,0,0,0,0,0,0,0,0,0,0
24140042,4,41002100,手起刀落人抬走,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40042,0,0,0,增加角色攻击：768-1368<br>PK增伤：3%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,高级战令活动获得,0,0,0,0,0,0,0,0,0,0,0,0
24140043,4,41002200,玉树临风,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40043,0,0,0,增加角色攻击：768-1368<br>PK增伤：2%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,高级战令活动获得,0,0,0,0,0,0,0,0,0,0,0,0
24140044,4,41008800,称号自定义,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40044,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140059,4,41005900,服务器冠名,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,0,0,0,0,开服后累冲达到10000元的首位玩家独享本服冠名权,首位累冲1万专属,0,0,0,0,0,0,0,0,0,0,0,0
24140060,4,41006000,冠名称号-魔塔之王,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40099,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140061,4,41008800,专属定制-部落大酋长,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40100,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140062,4,41008800,专属定制-斗破苍穹,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40101,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140063,4,41008800,专属定制-微微一笑,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40102,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140064,4,41008800,专属定制-味道的爱,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40103,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140065,4,41008800,专属定制-爱的味道,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40104,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140066,4,41008800,专属定制-都是弟弟,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40105,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140067,4,41008800,专属定制-晴天,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40106,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140068,4,41008800,专属定制-浩浩奶爸,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40107,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140069,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40108,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140070,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40109,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140071,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40110,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140072,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40111,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140073,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40112,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140074,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40113,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140075,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40114,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140076,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40115,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140077,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40116,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140078,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40117,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140079,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40118,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140080,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40119,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140081,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40120,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140082,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40121,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140083,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40122,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140084,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40123,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140085,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40124,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140086,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40125,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140087,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40126,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140088,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40127,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140089,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40128,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140090,4,41008800,专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40129,0,0,0,增加角色攻击：5000-10000<br>增加角色攻击速度：5%<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140201,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40201,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140202,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40202,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140203,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40203,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140204,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40204,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140205,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40205,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140206,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40206,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140207,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40207,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140208,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40208,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140209,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40209,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140210,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40210,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140211,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40211,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140212,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40212,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140213,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40213,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140214,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40214,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140215,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40215,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140216,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40216,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140217,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40217,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140218,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40218,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140219,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40219,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24140220,4,41009900,超·专属定制称号,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,1,0,1,140;40220,0,0,0,增加角色防御：8888-19999<br>角色PK减伤+5%<br>角色生命上限+200000<br>可在<a color='30ff00'>【装扮】</a>界面穿戴，提高人物属性,专属自定义定制称号获得,0,0,0,0,0,0,0,0,0,0,0,0
24150001,4,11348001,奇门の开门,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,104,1,1,1,0,0,0,0,0,0,0,0,升级奇门の开门所需的必备材料,BOSS掉落,0,0,0,0,0,0,0,0,0,0,0,0
24150002,4,11349001,奇门の休门,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,104,1,1,1,0,0,0,0,0,0,0,0,升级奇门の休门所需的必备材料,BOSS掉落,0,0,0,0,0,0,0,0,0,0,0,0
24150003,4,11350001,奇门の生门,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,104,1,1,1,0,0,0,0,0,0,0,0,升级奇门の生门所需的必备材料,BOSS掉落,0,0,0,0,0,0,0,0,0,0,0,0
24150004,4,11351001,奇门の伤门,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,104,1,1,1,0,0,0,0,0,0,0,0,升级奇门の伤门所需的必备材料,BOSS掉落,0,0,0,0,0,0,0,0,0,0,0,0
24150005,4,11352001,奇门の杜门,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,104,1,1,1,0,0,0,0,0,0,0,0,升级奇门の杜门所需的必备材料,BOSS掉落,0,0,0,0,0,0,0,0,0,0,0,0
24150006,4,11353001,奇门の景门,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,104,1,1,1,0,0,0,0,0,0,0,0,升级奇门の景门所需的必备材料,BOSS掉落,0,0,0,0,0,0,0,0,0,0,0,0
24150007,4,11354001,奇门の死门,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,104,1,1,1,0,0,0,0,0,0,0,0,升级奇门の死门所需的必备材料,BOSS掉落,0,0,0,0,0,0,0,0,0,0,0,0
24150008,4,11355001,奇门の惊门,0,0,0,0,1,100,0,3,0,0,0,0,0,0,0,3,0,0,104,1,1,1,0,0,0,0,0,0,0,0,升级奇门の惊门所需的必备材料,BOSS掉落,0,0,0,0,0,0,0,0,0,0,0,0
#宠物,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24210001,4,24210001,愤怒小鸟激活卡,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,0,1,146;305001,0,0,0,使用后可以激活宠物-愤怒小鸟,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
24210002,4,24210002,传奇星猫激活卡,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,0,1,146;305002,0,0,0,使用后可以激活宠物-传奇星猫,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
24210003,4,24210003,魅惑狐仙激活卡,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,0,1,146;305003,0,0,0,使用后可以激活宠物-魅惑狐仙,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
24210004,4,24210004,诸葛牛牛激活卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,0,1,146;305004,0,0,0,使用后可以激活宠物-诸葛牛牛,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
24210005,4,24210005,顽皮猴子激活卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,0,1,146;305005,0,0,0,使用后可以激活宠物-顽皮猴哥,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
24210006,4,24210006,川谱变脸激活卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,0,1,146;305006,0,0,0,使用后可以激活宠物-川谱变脸,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
24210007,4,24210007,虎虎生威激活卡,0,0,0,0,1,100,0,6,0,0,0,0,0,0,0,6,0,0,0,1,1,1,0,0,0,1,146;305007,0,0,0,使用后可以激活宠物-虎虎生威,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
#宠物幻化卡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24220001,4,24220001,[幻化]咩咩羊激活卡,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,0,1,146;306001,0,0,0,使用后可以激活宠物幻化-咩咩羊,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
24220002,4,24220002,[幻化]战斗鸡激活卡,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,0,1,146;306002,0,0,0,使用后可以激活宠物幻化-战斗鸡,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
24220003,4,24220003,[幻化]呆萌鸭激活卡,0,0,0,0,1,100,0,5,0,0,0,0,0,0,0,5,0,0,0,1,1,1,0,0,0,1,146;306003,0,0,0,使用后可以激活宠物幻化-呆萌鸭,活动产出,0,0,0,0,0,0,0,0,0,0,0,0
